case_id,size
CP_05_06080313_00141,85
CP_05_06080316_00141,87
CP_05_06080444_00148,52
CP_05_06080516_00146,50
CP_05_06080559_00147,55
CP_05_06080713_00131,59
CP_05_06081317_00144,53
CP_05_06082042_00146,69
CP_05_06082226_00139,49
CP_05_06090054_00143,61
CP_05_06090144_00131,46
CP_05_06090149_00143,92
CP_05_06090219_00140,95
CP_05_06090244_00147,49
CP_05_06090339_00148,52
CP_05_06090607_00142,94
CP_05_06090653_00141,50
CP_05_06091140_00145,91
CP_05_06091328_00144,65
CP_05_06091541_00145,51
CP_05_06091554_00144,63
CP_05_06091604_00140,79
CP_05_06091812_00147,49
CP_05_06091836_00142,137
CP_05_06091855_00143,49
CP_05_06092357_00148,52
CP_05_06100244_00143,66
CP_05_06100419_00131,75
CP_05_06100428_00140,51
CP_05_06100502_00141,48
CP_05_06100641_00146,50
CP_05_06100750_00145,96
CP_05_06101018_00140,50
CP_05_06101113_00142,113
CP_05_06101344_00141,75
CP_05_06101627_00145,52
CP_05_06102107_00144,55
CP_05_06110531_00140,50
CP_05_06110638_00143,93
CP_05_06110653_00147,49
CP_05_06110730_00141,124
CP_05_06110737_00145,49
CP_05_06110824_00142,68
CP_05_06110939_00143,49
CP_05_06111405_00145,51
CP_05_06111523_00142,50
CP_05_06111530_00145,44
CP_05_06111531_00145,53
CP_05_06111555_00144,49
CP_05_06111603_00137,49
CP_05_06111721_00139,72
CP_05_06120024_00142,50
CP_05_06120640_00146,49
CP_05_06121202_00147,49
CP_05_06121523_00146,49
CP_05_06121605_00143,155
CP_05_06121715_00141,49
CP_05_06121903_00144,49
CP_05_06121906_00146,50
CP_05_06121919_00141,51
CP_05_06122003_00143,123
CP_05_06122146_00144,122
CP_05_06130056_00141,101
CP_05_06130157_00141,52
CP_05_06130218_00147,61
CP_05_06130309_00142,50
CP_05_06130633_00143,294
CP_05_06130819_00146,49
CP_05_06130844_00148,54
CP_05_06131946_00146,49
CP_05_06132328_00145,74
CP_05_06132354_00147,65
CP_05_06140356_00141,50
CP_05_06140357_00143,91
CP_05_06140827_00148,55
CP_05_06141406_00141,79
CP_05_06141509_00142,74
CP_05_06141546_00144,49
CP_05_06141732_00146,49
CP_05_06141815_00146,50
CP_05_06141926_00147,49
CP_05_06142211_00141,51
CP_05_06142338_00147,99
CP_05_06150800_00147,278
CP_05_06150802_00146,334
CP_05_06150843_00140,71
CP_05_06151036_00148,55
CP_05_06151511_00146,91
CP_05_06151632_00144,49
CP_05_06151732_00144,139
CP_05_06151853_00141,49
CP_05_06151902_00143,68
CP_05_06151911_00147,44
CP_05_06152235_00140,50
CP_05_06152330_00139,76
CP_05_06160049_00139,49
CP_05_06160111_00143,45
CP_05_06160238_00141,143
CP_05_06160418_00140,106
CP_05_06161310_00140,75
CP_05_06161335_00145,74
CP_05_06161442_00144,73
CP_05_06161719_00144,49
CP_05_06171002_00140,51
CP_05_06171427_00141,51
CP_05_06180043_00142,70
CP_05_06180059_00144,49
CP_05_06190546_00148,83
CP_05_06190910_00140,50
CP_05_06191246_00144,48
CP_05_06192238_00148,99
CP_05_06192318_00141,61
CP_05_06200055_00140,50
CP_05_06201027_00148,52
CP_05_06201215_00145,50
CP_05_06201536_00140,51
CP_05_06201650_00144,61
CP_05_06202055_00139,49
CP_05_06202125_00143,49
CP_05_06202229_00140,66
CP_05_06211020_00141,51
CP_05_06211311_00144,74
CP_05_06211441_00145,49
CP_05_06211555_00141,50
CP_05_06211919_00146,49
CP_05_06220044_00146,74
CP_05_06220524_00147,75
CP_05_06220819_00143,49
CP_05_06221258_00141,100
CP_05_06230323_00143,67
CP_05_06230344_00142,97
CP_05_06230549_00143,49
CP_05_06230551_00141,51
CP_05_06230828_00139,89
CP_05_06231028_00144,62
CP_05_06231207_00148,69
CP_05_06231224_00146,49
CP_05_06240100_00146,130
CP_05_06240228_00140,63
CP_05_06240638_00144,70
CP_05_06241423_00145,51
CP_05_06241949_00145,49
CP_05_06241959_00146,102
CP_05_06242043_00147,104
CP_05_06250126_00139,49
CP_05_06250127_00142,184
CP_05_06250138_00147,48
CP_05_06250551_00140,94
CP_05_06250741_00146,55
CP_05_06250803_00139,114
CP_05_06250833_00145,96
CP_05_06250859_00144,87
CP_05_06251122_00143,85
CP_05_06251130_00140,50
CP_05_06251144_00145,83
CP_05_06251736_00144,48
CP_05_06252128_00146,84
CP_05_06252153_00143,170
CP_05_06260612_00145,50
CP_05_06260903_00131,45
CP_05_06261003_00143,128
CP_05_06261255_00142,49
CP_05_06261626_00141,82
CP_05_06271415_00142,50
CP_05_06272107_00146,49
CP_05_06272216_00143,62
CP_05_06280152_00141,51
CP_05_06280515_00147,98
CP_05_06281108_00143,95
CP_05_06281409_00145,50
CP_05_06290255_00148,66
CP_05_06291105_00146,84
CP_05_06291122_00143,49
CP_05_06291446_00140,51
CP_05_06291509_00141,57
CP_05_06291601_00008,74
CP_05_06291610_00140,50
CP_05_06291657_00143,52
CP_05_06291922_00147,64
CP_05_06300141_00140,50
CP_05_06300217_00148,53
CP_05_06300321_00143,50
CP_05_06300521_00140,131
CP_05_06300531_00148,53
CP_05_06301528_00143,49
CP_05_06301559_00141,48
CP_05_07010544_00146,50
CP_05_07010907_00147,83
CP_05_07011119_00145,49
CP_05_07011325_00131,48
CP_05_07011430_00144,63
CP_05_07011549_00145,50
CP_05_07011630_00146,66
CP_05_07020027_00146,49
CP_05_07020420_00140,139
CP_05_07020819_00145,132
CP_05_07021007_00148,70
CP_05_07021029_00144,92
CP_05_07021158_00141,70
CP_05_07021218_00147,49
CP_05_07021655_00146,49
CP_05_07022123_00145,49
CP_05_07030324_00140,98
CP_05_07030441_00148,121
CP_05_07030515_00142,54
CP_05_07031517_00140,51
CP_05_07031836_00144,49
CP_05_07032122_00148,67
CP_05_07040139_00145,50
CP_05_07040318_00140,92
CP_05_07040639_00140,50
CP_05_07041143_00145,62
CP_05_07041443_00144,78
CP_05_07041539_00143,49
CP_05_07041543_00146,49
CP_05_07041913_00143,66
CP_05_07050043_00140,50
CP_05_07050209_00146,48
CP_05_07050302_00140,126
CP_05_07050330_00147,49
CP_05_07050503_00143,49
CP_05_07051244_00146,90
CP_05_07051834_00144,48
CP_05_07051941_00140,63
CP_05_07061734_00143,50
CP_05_07061917_00146,56
CP_05_07070321_00141,51
CP_05_07070902_00142,71
CP_05_07071618_00145,67
CP_05_07071848_00143,72
CP_05_07072025_00131,55
CP_05_07072042_00146,49
CP_05_07080848_00148,52
CP_05_07081623_00147,49
CP_05_07081628_00139,49
CP_05_07090134_00142,90
CP_05_07090337_00146,50
CP_05_07090602_00140,69
CP_05_07090707_00141,64
CP_05_07090708_00008,52
CP_05_07090711_00144,49
CP_05_07090716_00145,102
CP_05_07090846_00139,46
CP_05_07090916_00143,49
CP_05_07090957_00145,50
CP_05_07091451_00144,53
CP_05_07091513_00140,51
CP_05_07091751_00143,166
CP_05_07092137_00147,58
CP_05_07100226_00131,73
CP_05_07100339_00141,58
CP_05_07100400_00140,123
CP_05_07100754_00140,51
CP_05_07100929_00148,54
CP_05_07101151_00143,88
CP_05_07101645_00139,49
CP_05_07101735_00146,59
CP_05_07101846_00141,50
CP_05_07102024_00143,50
CP_05_07110014_00143,110
CP_05_07110333_00147,112
CP_05_07110513_00143,97
CP_05_07111317_00145,49
CP_05_07111605_00142,63
CP_05_07111611_00141,51
CP_05_07111654_00141,47
CP_05_07111816_00143,76
CP_05_07120005_00141,51
CP_05_07120442_00143,49
CP_05_07120507_00146,48
CP_05_07121315_00142,111
CP_05_07121552_00140,50
CP_05_07121624_00148,51
CP_05_07121625_00141,50
CP_05_07121641_00141,50
CP_05_07121735_00144,71
CP_05_07121843_00143,50
CP_05_07130145_00131,145
CP_05_07130315_00147,77
CP_05_07130347_00142,129
CP_05_07131554_00141,51
CP_05_07131747_00145,51
CP_05_07131835_00144,72
CP_05_07140027_00144,61
CP_05_07140113_00140,51
CP_05_07140457_00148,53
CP_05_07140508_00140,86
CP_05_07140509_00147,49
CP_05_07140849_00140,56
CP_05_07141145_00141,50
CP_05_07141423_00145,52
CP_05_07141703_00144,48
CP_05_07141741_00143,50
CP_05_07142151_00146,48
CP_05_07150540_00141,74
CP_05_07150747_00140,72
CP_05_07151023_00008,52
CP_05_07151406_00142,50
CP_05_07161340_00141,51
CP_05_07171712_00145,54
CP_05_07171734_00141,49
CP_05_07171830_00144,49
CP_05_07180215_00143,49
CP_05_07181429_00148,53
CP_05_07181852_00140,50
CP_05_07182141_00141,48
CP_05_07182358_00140,84
CP_05_07190831_00148,68
CP_05_07191226_00142,54
CP_05_07191230_00145,83
CP_05_07191245_00140,50
CP_05_07191346_00146,50
CP_05_07191429_00141,86
CP_05_07191509_00008,93
CP_05_07191650_00131,49
CP_05_07192304_00140,80
CP_05_07200050_00146,49
CP_05_07200340_00142,51
CP_05_07200727_00140,50
CP_05_07201146_00141,50
CP_05_07201413_00146,71
CP_05_07201418_00145,50
CP_05_07201634_00148,54
CP_05_07201831_00143,49
CP_05_07210723_00146,50
CP_05_07211127_00148,55
CP_05_07211417_00144,100
CP_05_07211446_00140,51
CP_05_07211510_00145,63
CP_05_07220447_00140,54
CP_05_07221204_00148,55
CP_05_07221431_00145,71
CP_05_07221657_00148,52
CP_05_07232000_00141,411
CP_05_07241906_00147,49
CP_05_07261533_00143,48
CP_05_07261621_00145,48
CP_05_07270548_00142,50
CP_05_07270622_00143,106
CP_05_07271259_00142,50
CP_05_07271759_00142,50
CP_05_07271823_00144,48
CP_05_07271853_00145,50
CP_05_07280213_00140,51
CP_05_07281047_00140,126
CP_05_07281422_00145,50
CP_05_07281534_00145,49
CP_05_07291300_00143,59
CP_05_07291544_00145,47
CP_05_07291809_00141,48
CP_05_07301707_00143,50
CP_05_07311255_00146,66
CP_05_07311412_00144,49
CP_05_07311951_00143,49
CP_05_07312028_00140,51
CP_05_08011529_00141,50
CP_05_08011726_00144,49
CP_05_08012016_00008,51
CP_05_08020627_00148,77
CP_05_08020904_00140,51
CP_05_08021241_00145,51
CP_05_08021317_00145,143
CP_05_08021407_00144,162
CP_05_08021410_00141,50
CP_05_08021442_00140,79
CP_05_08021638_00140,110
CP_05_08021735_00146,45
CP_05_08021929_00147,49
CP_05_08021945_00148,49
CP_05_08030103_00148,67
CP_05_08030325_00143,61
CP_05_08030416_00140,68
CP_05_08030455_00141,50
CP_05_08030541_00148,92
CP_05_08030631_00145,48
CP_05_08030747_00140,51
CP_05_08031232_00147,77
CP_05_08031311_00145,69
CP_05_08031438_00140,50
CP_05_08031450_00145,51
CP_05_08031711_00148,52
CP_05_08040418_00145,50
CP_05_08040531_00148,62
CP_05_08040707_00146,48
CP_05_08041138_00140,50
CP_05_08041210_00145,76
CP_05_08041308_00144,65
CP_05_08041528_00146,97
CP_05_08041548_00141,50
CP_05_08041920_00143,49
CP_05_08050237_00140,162
CP_05_08051430_00141,77
CP_05_08051544_00144,67
CP_05_08051628_00145,50
CP_05_08060326_00140,62
CP_05_08061338_00145,92
CP_05_08061450_00142,50
CP_05_08061507_00142,61
CP_05_08062223_00146,50
CP_05_08070200_00143,219
CP_05_08071613_00142,50
CP_05_08080309_00143,58
CP_05_08080913_00146,50
CP_05_08081011_00141,97
CP_05_08081441_00144,48
CP_05_08081458_00142,64
CP_05_08081748_00148,55
CP_05_08081957_00146,47
CP_05_08090147_00146,77
CP_05_08090758_00141,51
CP_05_08091045_00143,48
CP_05_08091303_00146,49
CP_05_08091343_00141,92
CP_05_08091553_00143,50
CP_05_08091617_00143,88
CP_05_08091824_00139,49
CP_05_08092028_00140,51
CP_05_08100807_00147,49
CP_05_08101409_00143,64
CP_05_08101536_00142,52
CP_05_08101609_00141,50
CP_05_08101622_00141,50
CP_05_08102148_00143,49
CP_05_08110337_00146,50
CP_05_08110430_00147,49
CP_05_08110727_00148,95
CP_05_08110800_00143,279
CP_05_08111220_00146,48
CP_05_08111231_00145,49
CP_05_08111642_00147,49
CP_05_08111812_00131,49
CP_05_08120506_00140,62
CP_05_08121338_00139,82
CP_05_08121359_00144,49
CP_05_08121529_00143,49
CP_05_08121635_00145,74
CP_05_08121939_00131,48
CP_05_08130249_00148,57
CP_05_08130622_00146,82
CP_05_08130721_00145,62
CP_05_08130915_00148,52
CP_05_08131421_00145,50
CP_05_08131449_00143,50
CP_05_08131451_00148,52
CP_05_08131540_00142,50
CP_05_08131550_00144,49
CP_05_08131612_00146,49
CP_05_08131813_00140,114
CP_05_08132048_00146,50
CP_05_08132248_00147,49
CP_05_08132321_00144,48
CP_05_08140319_00146,71
CP_05_08140423_00143,377
CP_05_08140648_00140,51
CP_05_08141003_00143,48
CP_05_08141010_00141,65
CP_05_08141346_00146,112
CP_05_08141629_00142,50
CP_05_08141707_00147,49
CP_05_08141914_00140,64
CP_05_08141919_00143,49
CP_05_08142148_00148,52
CP_05_08150236_00146,145
CP_05_08150439_00140,68
CP_05_08150533_00145,49
CP_05_08150932_00145,50
CP_05_08151349_00144,49
CP_05_08151633_00146,50
CP_05_08151637_00147,56
CP_05_08151650_00145,49
CP_05_08151658_00142,50
CP_05_08151829_00008,63
CP_05_08160547_00140,50
CP_05_08160613_00141,68
CP_05_08160844_00148,53
CP_05_08161305_00140,45
CP_05_08161313_00145,50
CP_05_08161330_00141,51
CP_05_08161448_00139,48
CP_05_08161547_00145,50
CP_05_08161716_00147,50
CP_05_08161934_00148,52
CP_05_08162028_00140,128
CP_05_08162117_00145,49
CP_05_08171455_00148,54
CP_05_08171524_00140,50
CP_05_08171717_00144,49
CP_05_08171937_00148,52
CP_05_08172124_00140,50
CP_05_08180522_00148,102
CP_05_08180712_00144,77
CP_05_08181437_00145,50
CP_05_08181818_00145,50
CP_05_08181843_00143,56
CP_05_08190618_00146,50
CP_05_08191126_00140,50
CP_05_08191622_00147,50
CP_05_08192006_00144,62
CP_05_08192154_00140,61
CP_05_08200310_00144,49
CP_05_08200345_00143,50
CP_05_08200535_00140,50
CP_05_08201204_00145,67
CP_05_08210427_00147,59
CP_05_08211541_00148,54
CP_05_08211909_00143,48
CP_05_08212308_00148,52
CP_05_08220134_00148,54
CP_05_08250828_00147,49
CP_05_08251323_00143,100
CP_05_08260253_00143,65
CP_05_08260449_00141,72
CP_05_08260503_00145,126
CP_05_08260640_00143,78
CP_05_08260729_00148,54
CP_05_08260839_00144,90
CP_05_08261010_00147,77
CP_05_08261154_00139,49
CP_05_08261218_00140,51
CP_05_08261250_00148,54
CP_05_08261334_00137,49
CP_05_08261402_00142,70
CP_05_08262104_00148,52
CP_05_08270137_00008,52
CP_05_08271833_00145,50
CP_05_08281200_00140,292
CP_05_08281609_00148,51
CP_05_08291435_00144,49
CP_05_08291621_00144,78
CP_05_08291633_00142,50
CP_05_08291659_00147,49
CP_05_08291745_00143,50
CP_05_08291854_00143,53
CP_05_08300505_00140,63
CP_05_08300835_00139,106
CP_05_08300915_00144,49
CP_05_08301714_00140,50
CP_05_08310426_00140,67
CP_05_08311553_00140,51
CP_05_08312000_00146,159
CP_05_08312202_00147,73
CP_05_08312306_00145,49
CP_05_09010639_00140,50
CP_05_09011111_00148,67
CP_05_09011215_00137,61
CP_05_09011407_00148,54
CP_05_09022340_00146,60
CP_05_09031318_00146,48
CP_05_09040033_00146,50
CP_05_09040312_00147,63
CP_05_09050928_00141,55
CP_05_09051138_00145,100
CP_05_09060118_00144,61
CP_05_09060325_00139,49
CP_05_09060508_00147,50
CP_05_09060525_00143,87
CP_05_09061135_00144,99
CP_05_09061342_00146,68
CP_05_09061738_00140,50
CP_05_09061748_00141,130
CP_05_09070203_00143,59
CP_05_09070333_00146,49
CP_05_09070436_00147,62
CP_05_09070455_00140,123
CP_05_09070642_00142,106
CP_05_09071354_00145,72
CP_05_09071427_00145,76
CP_05_09071607_00148,52
CP_05_09071730_00147,44
CP_05_09080511_00144,48
CP_05_09081356_00143,49
CP_05_09081641_00145,50
CP_05_09081805_00145,49
CP_05_09090040_00141,50
CP_05_09090453_00143,49
CP_05_09090656_00148,78
CP_05_09091218_00141,50
CP_05_09091359_00139,49
CP_05_09091448_00145,48
CP_05_09091522_00145,61
CP_05_09091623_00148,52
CP_05_09091726_00008,52
CP_05_09091755_00145,50
CP_05_09092222_00143,49
CP_05_09092256_00147,105
CP_05_09092350_00146,118
CP_05_09100611_00143,109
CP_05_09100749_00147,49
CP_05_09100845_00140,73
CP_05_09101035_00145,71
CP_05_09101229_00008,65
CP_05_09101257_00144,48
CP_05_09101308_00148,55
CP_05_09101346_00144,95
CP_05_09101439_00147,99
CP_05_09101604_00142,54
CP_05_09101755_00140,50
CP_05_09102021_00146,54
CP_05_09110134_00143,108
CP_05_09110350_00131,49
CP_05_09110802_00140,50
CP_05_09111333_00145,50
CP_05_09111407_00144,98
CP_05_09112335_00147,123
CP_05_09120205_00142,50
CP_05_09120458_00146,64
CP_05_09122149_00145,49
CP_05_09131337_00148,52
CP_05_09131544_00145,75
CP_05_09141205_00144,68
CP_05_09141346_00145,55
CP_05_09141648_00142,50
CP_05_09141838_00143,50
CP_05_09160423_00140,50
CP_05_09161436_00142,50
CP_05_09170653_00144,49
CP_05_09171053_00146,59
CP_05_09171225_00147,50
CP_05_09171459_00142,50
CP_05_09181304_00148,54
CP_05_09181530_00148,95
CP_05_09190212_00144,48
CP_05_09200332_00141,50
CP_05_09200543_00146,94
CP_05_09200657_00148,54
CP_05_09200730_00141,50
CP_05_09200741_00143,46
CP_05_09210238_00143,49
CP_05_09221017_00143,55
CP_05_09221623_00145,50
CP_05_09221628_00143,49
CP_05_09230019_00147,96
CP_05_09230240_00142,56
CP_05_09230326_00143,50
CP_05_09230512_00146,50
CP_05_09230821_00146,50
CP_05_09250311_00141,48
CP_05_09250642_00140,49
CP_05_09262114_00145,65
CP_05_09270417_00148,54
CP_05_09271743_00143,49
CP_05_09281723_00148,52
CP_05_09290816_00141,51
CP_05_09291610_00140,51
CP_05_09301331_00144,44
CP_07_04011528_00007,71
CP_07_04021449_00005,50
CP_07_04031719_00007,49
CP_07_04041653_00005,51
CP_07_04041827_00005,52
CP_07_04051541_00005,98
CP_07_04051558_00005,49
CP_07_04051736_00007,49
CP_07_04060743_00187,52
CP_07_04061602_00005,85
CP_07_04091948_00007,47
CP_07_04120443_00187,74
CP_07_04120653_00005,90
CP_07_04151613_00007,61
CP_07_04161747_00187,51
CP_07_04221430_00187,47
CP_07_04221555_00187,66
CP_07_04240423_00005,56
CP_07_04240952_00005,56
CP_07_04291804_00007,66
CP_07_05011330_00005,64
CP_07_05032342_00005,119
CP_07_05040757_00187,52
CP_07_05061647_00187,52
CP_07_05061717_00005,54
CP_07_05070741_00187,75
CP_07_05071148_00005,101
CP_07_05071342_00007,70
CP_07_05081340_00007,51
CP_07_05081529_00005,52
CP_07_05081620_00187,46
CP_07_05091314_00007,49
CP_07_05091546_00187,61
CP_07_05101546_00187,51
CP_07_05101559_00005,54
CP_07_05101637_00007,49
CP_07_05101646_00007,50
CP_07_05121852_00005,48
CP_07_05130502_00007,49
CP_07_05130519_00005,48
CP_07_05131451_00187,66
CP_07_05131521_00005,54
CP_07_05131544_00005,48
CP_07_05131613_00187,51
CP_07_05141447_00187,71
CP_07_05151528_00005,60
CP_07_05151754_00187,57
CP_07_05152022_00005,49
CP_07_05161411_00005,59
CP_07_05200006_00187,77
CP_07_05201456_00005,78
CP_07_05211231_00187,86
CP_07_05221349_00005,62
CP_07_05221557_00187,58
CP_07_05231504_00005,141
CP_07_05231603_00005,49
CP_07_05231706_00187,51
CP_07_05231711_00007,66
CP_07_05232021_00187,51
CP_07_05241652_00187,51
CP_07_05241755_00187,52
CP_07_05250047_00187,51
CP_07_05251332_00187,68
CP_07_05261631_00187,51
CP_07_05261817_00187,52
CP_07_05262307_00005,63
CP_07_05281312_00007,69
CP_07_05281503_00187,47
CP_07_05281549_00187,65
CP_07_05281739_00187,51
CP_07_05290645_00005,49
CP_07_05311309_00187,79
CP_07_06011158_00007,49
CP_07_06011412_00187,50
CP_07_06020952_00007,89
CP_07_06021404_00187,70
CP_07_06041121_00005,49
CP_07_06041411_00187,51
CP_07_06051439_00187,59
CP_07_06061517_00187,50
CP_07_06071338_00187,62
CP_07_06071350_00005,50
CP_07_06080720_00005,49
CP_07_06091417_00007,49
CP_07_06121617_00187,52
CP_07_06141456_00005,51
CP_07_06141518_00187,80
CP_07_06141740_00137,49
CP_07_06150238_00005,50
CP_07_06151211_00005,49
CP_07_06151217_00007,49
CP_07_06151237_00187,86
CP_07_06151442_00187,68
CP_07_06160108_00005,118
CP_07_06160234_00007,91
CP_07_06161323_00187,85
CP_07_06161633_00137,48
CP_07_06170354_00005,41
CP_07_06170620_00005,50
CP_07_06170831_00005,48
CP_07_06170954_00007,78
CP_07_06171252_00005,81
CP_07_06181141_00005,49
CP_07_06181527_00187,66
CP_07_06241641_00007,49
CP_07_06251150_00187,47
CP_07_06261805_00187,52
CP_07_06271520_00007,48
CP_07_06271711_00187,51
CP_07_06291235_00005,49
CP_07_06291328_00007,49
CP_07_06291502_00007,48
CP_07_06291747_00187,51
CP_07_06301355_00005,53
CP_07_06301357_00187,109
CP_07_06301454_00007,38
CP_07_06301547_00187,52
CP_07_07031429_00007,62
CP_07_07031644_00187,51
CP_07_07041444_00187,59
CP_07_07041513_00007,61
CP_07_07051419_00187,47
CP_07_07061548_00187,53
CP_07_07071453_00005,49
CP_07_07071629_00187,51
CP_07_07091718_00187,84
CP_07_07111641_00005,50
CP_07_07111752_00187,47
CP_07_07131401_00187,56
CP_07_07151433_00007,49
CP_07_07181612_00187,47
CP_07_07191549_00187,47
CP_07_07211627_00187,52
CP_07_07221527_00187,60
CP_07_07231620_00187,53
CP_07_07270156_00005,83
CP_07_07281509_00005,48
CP_07_07291618_00005,27
CP_07_07292142_00005,54
CP_07_07301430_00006,58
CP_07_07301605_00005,42
CP_07_07301606_00005,49
CP_07_07311013_00187,51
CP_07_07311511_00007,51
CP_07_08010949_00007,49
CP_07_08011546_00187,52
CP_07_08012006_00187,86
CP_07_08020247_00187,51
CP_07_08021047_00007,44
CP_07_08021131_00007,61
